flyer_id,track,symposium,organizer,role_note,affiliation,source_url
101,Nuclear Materials,Radiation Effects in Solid-State Materials: An SMD Symposium Honoring William J Weber,Gihan Velisa,,Horia Hulubei National Institute for Phys. & Nucl. Eng.,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-101.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,J. Rory Kennedy,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Kaila Bertsch,,Lawrence Livermore National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Rodney McCabe,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Karah Knope,,Georgetown University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Sabin Regmi,,Idaho National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Matthew Olszta,,Pacific Northwest National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
102,Nuclear Materials,Seaborg Institutes: Emerging Topics in Actinide Science,Nicholas Fassino,,"OKLO, Inc.",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-102.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Scarlett Widgeon Paisner,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Arjen van Veelen,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Xiaofeng Guo,,Washington State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Dong (Lilly) Liu,,University of Oxford,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Sabyasachi Sen,,"University of California, Davis",https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
103,Nuclear Materials,Spectroscopic Methods and Analysis for Nuclear Energy Related Materials,Sayandev Chatterjee,,TerraPower LLC,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-103.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Timothy Lach,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Eric Lang,,University Of New Mexico,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Weicheng Zhong,,Oak Ridge National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Daniel Clark,,Type One Energy Group Inc.,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Arunodaya Bhattacharya,,University of Birmingham,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
104,Nuclear Materials,"Transmutation Effects in Materials in Fission, Fusion, and Spallation Environments",Benjamin Beeler,,North Carolina State University,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-104.pdf
105,Special Topics,Accelerating Innovation in Materials and Manufacturing,Zachary Cordero,,Massachusetts Institute of Technology,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-105.pdf
105,Special Topics,Accelerating Innovation in Materials and Manufacturing,Douglas Hofmann,,NASA Jet Propulsion Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-105.pdf
106,Special Topics,Bladesmithing 2027,Tarik Saleh,,Los Alamos National Laboratory,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-106.pdf
106,Special Topics,Bladesmithing 2027,Samuel Wagstaff,,Oculatus Consulting,https://www.tms.org/tms2027/downloads/flyers/TMS2027-CFA-Flyer-106.pdf
