family,target,predictor,rel_span,n,rho,p,r,q
design,zeta_pct,nom_cable_d_mm,0.5627139920924215,31,-0.3487366802809982,0.05399730013499325,-0.35969059156388605,0.3237838108094595
design,zeta_pct,tierC_t1000,0.3710039842746253,31,-0.33911290322580645,0.061246937653117346,-0.27600075124918844,0.3237838108094595
design,zeta_pct,lander_F_peak_N,0.012950857631322296,31,-0.3342741935483871,0.06709664516774161,-0.33844031269638924,0.3237838108094595
design,zeta_pct,tierC_stroke_mm,2.056775394915675,31,-0.31975806451612904,0.07769611519424029,-0.2405640198571878,0.3237838108094595
design,zeta_pct,crutch_eta,0.02494481909895511,31,-0.32016129032258067,0.08094595270236488,-0.37457715421240245,0.3237838108094595
design,zeta_pct,tierB_zeta_flex_pct,3.8736137458898576,31,-0.2758064516129033,0.13264336783160843,-0.2573380855916773,0.4423112177724448
design,zeta_pct,tierB_fn_flex_hz,1.1583828404822096,31,0.2758064516129033,0.13269336533173343,0.32045009870310615,0.4423112177724448
design,zeta_pct,crutch_F_base_peak_N,0.87989322036381,31,0.24193548387096775,0.19179041047947604,0.29312739321238374,0.5901243399368494
design,zeta_pct,tierB_peak_tendon_energy_mJ,2.179788056878941,31,0.21612903225806454,0.24098795060246989,0.22777873229925738,0.6645223294390836
design,zeta_pct,nom_H_mm,0.6321630850714506,31,0.1957815616592142,0.29088545572721364,0.12380306867917817,0.6645223294390836
design,zeta_pct,tierB_t1000,0.9651602330746786,31,-0.19475806451612906,0.2935353232338383,-0.09709734933466864,0.6645223294390836
design,zeta_pct,geom_footprint_mm2,1.397060761291732,31,0.1923387096774194,0.2940352982350882,0.2254935963613323,0.6645223294390836
design,zeta_pct,tierC_peak_tendon_energy_mJ,2.073695092376502,31,0.19193548387096776,0.29903504824758764,0.2034131164798811,0.6645223294390836
design,zeta_pct,tierB_t180,1.0957306187649942,31,-0.1774193548387097,0.33713314334283284,-0.10272446560508684,0.6717845925885524
design,zeta_pct,tierB_out_180_g,1.0924197302885574,31,-0.1774193548387097,0.3407829608519574,-0.1023709453363701,0.6717845925885524
design,zeta_pct,tierC_e_rebound,0.013232835329855704,31,-0.17016129032258065,0.36048197590120495,-0.21971913729954906,0.6717845925885524
design,zeta_pct,tierB_zeta_pct,2.933460624354281,31,0.16693548387096774,0.3694815259237038,0.18348289489679437,0.6717845925885524
design,zeta_pct,lander_F_base_peak_N,0.011061116804804755,31,-0.1459677419354839,0.432078396080196,-0.1324316371457733,0.7178900314243547
design,zeta_pct,tierB_e_rebound,0.011708991352704014,31,0.13870967741935486,0.44777761111944403,0.18196878940962863,0.7178900314243547
design,zeta_pct,tierC_in_180_g,0.0037223177083897294,31,0.1366935483870968,0.4678766061696915,0.09217936932093675,0.7178900314243547
design,zeta_pct,crutch_SEA_J_per_g,4.592432440705038,31,0.1338709677419355,0.46932653367331634,-0.004276970341312986,0.7178900314243547
design,zeta_pct,nom_strut_d_mm,0.6475479671156641,31,0.12974201976514485,0.4845757712114394,0.16708005450938762,0.7178900314243547
design,zeta_pct,geom_envelope_cm3,2.0953123650499865,31,0.12298387096774195,0.5066746662666867,0.03307321520415224,0.7238209518095523
design,zeta_pct,tierB_fn_hz,2.672087311479835,31,-0.10564516129032257,0.5688715564221789,-0.10591122461494282,0.780348079370225
design,zeta_pct,lander_SEA_J_per_cm3,3.119876125995768,31,-0.09717741935483871,0.5963701814909255,-0.2024041307085882,0.780348079370225
design,zeta_pct,nom_R_mm,0.49274884872751123,31,0.09642432490944998,0.6047697615119244,-0.017376383146198757,0.780348079370225
design,zeta_pct,crutch_SEA_J_per_cm3,4.445642688446959,31,0.08508064516129032,0.6445177741112944,-0.0924745937849711,0.8056472176391181
design,zeta_pct,lander_eta,0.0016259523159375467,31,-0.06895161290322582,0.7168141592920354,-0.0791030320568195,0.8688656476267096
design,zeta_pct,geom_cell_mass_g,0.33926011265138983,31,-0.04395161290322581,0.8152592370381481,-0.07717235656406542,0.9587520623968802
design,zeta_pct,tierC_pulse_ms,0.0049205679741317655,31,0.04312909745889715,0.8389080545972701,0.038680920774584585,0.9587520623968802
design,zeta_pct,tierB_stroke_mm,2.181037770690827,31,0.033064516129032266,0.8635568221588921,0.1223802880658148,0.9595075801765467
design,zeta_pct,crutch_F_peak_N,0.02483935361332272,31,0.019758064516129034,0.9137043147842608,0.1304083123561376,0.987788448415417
design,zeta_pct,mass_g,0.2786388791443238,31,-0.009274193548387096,0.9614019299035048,-0.11140925515694865,0.9954502274886255
design,zeta_pct,nom_twist_deg,0.7081209792321774,31,0.006335708752837524,0.9738513074346282,0.08979019701849666,0.9954502274886255
design,zeta_pct,lander_SEA_J_per_g,3.1227598374108223,31,0.001209677419354839,0.9954502274886255,-0.030970547500843104,0.9954502274886255
