R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,F_peak_N,SEA_J_per_g,eta,feasible,pareto
38.65448877681047,63.45782972872257,50.98851278424263,10.197989903390408,3.7619049469940364,4747.063023452256,0.007403426832860959,0.7334849018734433,1,0
39.12585327401757,99.6643633954227,66.31310310214758,11.404237870126963,5.318819991778582,4665.85128773865,0.0013843289555732303,0.7324732686054074,1,0
26.883495366200805,81.3926849886775,53.19676626473665,6.11813934892416,4.163379007484764,4780.194389937641,0.000830004493031685,0.7326921927104583,1,0
28.83840743917972,85.74796150438488,74.84817430377007,10.07268076390028,3.5178772541694343,4708.363092743272,0.001199032551323875,0.7326810219826375,1,0
33.47860268782824,67.28096985258162,45.48204444348812,7.836398039013147,4.712223102804273,4758.432300429166,0.003911057257777965,0.7332202310590222,1,0
35.53604905959219,92.91642316617072,57.58609466254711,8.989605411887169,4.365395481698215,4728.198116217175,0.001222738526816964,0.7327055679901023,1,0
30.793777094222605,62.755144191905856,61.972639709711075,9.657773282378912,3.1709825033321977,4746.065105835392,0.00465370398304899,0.7332263020248307,1,0
25.19185491837561,103.80547758191824,41.238599605858326,7.239102657884359,3.816828473471105,4760.694756348438,0.00040569279636606774,0.7327002205960005,1,0
37.3321358859539,73.83951036259532,79.3747853860259,11.044977620244026,4.972335991449654,4696.754346937182,0.005587015941128516,0.7337887028871766,1,0
37.47441398445517,91.82321074418724,62.935967445373535,10.256231032311916,3.026517326477915,4705.147365550919,0.0014273870717435762,0.7324841741690739,1,0
25.341575085185468,60.876139709725976,57.31978811323643,8.016329292207956,4.493075352627784,4758.602607652494,0.0030675935733370484,0.7332507663872047,1,0
30.8856987580657,105.7396044395864,75.88506441563368,11.971560034900904,5.136327645275742,4633.101853213384,0.0008945805242636997,0.7325272319115815,1,0
35.62076468952,74.98784516006708,44.01909176260233,6.687701873481274,3.6305596162565053,4772.752228581449,0.0023763780063611544,0.7327991883328642,1,0
33.796833558008075,97.78360057622194,51.58212635666132,7.043301489204168,3.9773395489901304,4770.457360699274,0.00075577547258121,0.7324556716157542,1,0
29.163851719349623,80.28863048180938,68.46851419657469,10.854260310530663,5.483193781226873,4694.4141636405575,0.0017131963837617547,0.7326132203673238,1,0
27.26855758111924,86.89454988576472,49.5706058293581,8.433435514569283,4.83967356570065,4743.640865449781,0.0009389585763409854,0.7324829260677437,1,0
39.50348034966737,69.2042665462941,70.20663410425186,9.100827869027853,3.3730299323797226,4753.791046802967,0.006134069313135246,0.7330770183074767,1,0
39.039433393627405,107.94986140914261,47.40630071610212,10.916451171040535,4.3014354556798935,4669.176826013335,0.0009682846659742189,0.7325130939793054,1,0
28.671936010941863,76.2260816898197,73.03988460451365,7.1801219545304775,3.303627299144864,4768.5249278921665,0.0014290365744025072,0.7326379289790794,1,0
30.569540006108582,96.9631476700306,53.7537556886673,9.623013999313116,3.9101091884076595,4713.730541676429,0.0008829691723862671,0.7324883226679754,1,0
33.33413801621646,65.43468119576573,65.6377051025629,8.836868986487389,4.9471273850649595,4746.634389969259,0.004887057733166661,0.7335118556904902,1,0
35.15852009411901,89.31842403486371,78.67925234138966,7.707827243953943,5.225614481139928,4754.791446500209,0.0012566146681697544,0.7326849667130523,1,0
32.2909369925037,69.48424488306046,41.815724074840546,10.01374726742506,4.188510081265122,4721.901088048544,0.0041950552057481326,0.7334548884315878,1,0
26.745403790846467,103.52779178880155,60.14422092586756,6.083335720002651,3.581762057263404,4783.339822197018,0.00033885279323178766,0.7325273629983409,1,0
37.009915858507156,83.49830088205636,59.53048001974821,11.251548651605844,4.579655820969492,4686.641862503183,0.0028686192601977555,0.7324310004009262,1,0
36.67115251068026,100.81576121971011,74.35186307877302,8.484681643545628,3.7411705469712615,4740.055855946931,0.0008994108256481033,0.7324714167990469,1,0
26.289489432238042,83.12700431793928,46.21635440737009,9.225361604243517,5.047973652370274,4726.566410702523,0.0011107140207679154,0.7326819613086206,1,0
32.010767199099064,89.73215947858989,66.98870480060577,6.781071413308382,4.441077250055969,4773.950422140373,0.0009060167091375264,0.732478140243129,1,0
34.761199625208974,72.238714331761,52.602989450097084,10.565707750618458,3.095359147526324,4715.574071163517,0.004067944304800524,0.7333711208721516,1,0
32.848918763920665,95.0394303444773,40.49833841621876,11.697658371180296,3.4421298461966217,4658.221368181986,0.0011090279058586824,0.7326969732938534,1,0
29.967112746089697,64.2891978751868,79.8648402094841,6.387386173009872,4.787914482410997,4772.726072142968,0.0025302498362017607,0.7332308915317667,1,0
28.128123092465103,109.15037211030722,58.17392025142908,10.31924307346344,5.394543557893485,4677.5296696632195,0.0006274690393015647,0.7327032374191788,1,0
38.37841235566884,78.20482639595866,61.29078160971403,8.152537386864424,4.087673322763294,4749.231188391734,0.003289167772866609,0.7328940257574406,1,0
